title,category
테슬라 상하이 공장 또 생산중단    코로나   방역 조치,IT
위메이드  CB BW 발행 한도 늘린다 왜,IT
아이폰에 빠진   대들     만원대 갤럭시Z플립   통할까,IT
선데이토즈 집어삼킨 위메이드 무슨 돈으로 ,IT
  직접 생산 추진   현지 시설 확보에 열 올리는 바이오 기업들,IT
똑같은 콘텐츠도     차이    앱 대신 PC 결제하면 이익 ,IT
  스토리 방심위 칼빼자 행정소송 맞불  임신중지  사이트 뭐길래,IT
화재 현장 원전까지 사람 대신 재난 현장 가는 로봇들  임주형의 테크토크 ,IT
SK스퀘어 출범 후 첫 주총 박정호 대표에 쏠린 눈,IT
같은 콘텐츠도     가격차  앱 대신 PC에서 결제하세요 ,IT
   만원 자신있다  사내이사 전원교체 초강수  뉴 카카오  꿈틀,IT
애플 TSMC   G 통신칩 협력에  설 자리 좁아진 삼성전자,IT
서구 시장 조준 엔씨  린저씨  넘어 콘솔  겜심  잡는다  IT돋보기 ,IT
M  탑재  아이패드 프로  신형 나온다      월 출시 예정 ,IT
 게임찍먹   역시는 역시  넥슨  던파모바일  오락실 액션  해볼만하다,IT
브릿지바이오  신규 폐암 표적항암제  연내  상 신청 ,IT
 사이언스카페  바나나 껍질 까는  부드러운  로봇  서 개발,IT
신생아 희귀 유전질환  주일 안에 진단   불분명 유전자 변이도 예측,IT
음원시장 유튜브 약진  토종 플랫폼  차별화 승부,IT
 화질 혁신 이룬 올레드EX  세상에 못 나올 뻔했죠 ,IT
착상 전 배아 유전체 진단으로 암 위험성 판독  윤리적 논쟁은 여전,IT
중력파  년간   건 관측  우주 비밀 풀 열쇠 될까,IT
포스코케미칼   년 내 배터리 양극재용 리튬      자급 ,IT
 물적분할  철회 나선 CJ ENM  아시아의 디즈니  멀어지나,IT
같은 기술 궤적 그리는  차전지와 자동차 이들의 동행에 거는 기대 찌릿찌릿  it it  전기 교실 ,IT
초소형  지렁이 로봇   폐암 치료를 부탁해 ,IT
 삼성 뛰어 넘었다   중국이 자랑하는  이것  나오나,IT
 언제적 포켓몬이냐  빵 때문에 한물 간  이것  뜬금없는 부활,IT
구글 잇단  횡포 에 시름 깊어진 음원업계,IT
더딘 확진 감소세  이번 주 최대 분수령,IT
 플랫폼 막으면 득보다 실   차기정부 자율규제 무게,IT
포항 경주 지진 후폭풍 가라앉았나  작년 규모     이상   회  평년 수준 ,IT
 일본 눈치보기   애플     억원 투자 화제  파친코  홍보 포기,IT
우주탐구도 좋지만  허블망원경 탄소발자국   만t 배출,IT
 안철수 총리설 에 보름 새      뛰었다 추락 안랩  어디까지 갈까,IT
세계 첫  G 상용화  년  기지국은 LTE의  분의   수준,IT
 사이언스카페  바나나 껍질 까는  부드러운  로봇  서 개발,IT
NFT로 군자금 모으는 우크라이나  돈 때문만은 아냐 ,IT
임금 대폭 올렸지만 대박게임 없어 영업이익률  년새   P 추락,IT
 금값 이던 그래픽카드 가격  올해 들어 뚝 떨어졌다    왜 ,IT
요구 조건 뭐길래 이수만에 발목잡힌 카카오의 SM 인수,IT
중국 비보도  나비 날갯짓  시작 올해 폴더블폰     만 대 예상,IT
 G 품질 논란속 통신사 투자 줄고 연봉 증가,IT
셀트리온  호재 직후 테마섹 블록딜  직격탄  바이오 급등락 ,IT
 똑똑한 학생 의대 쏠림 걱정 말라  과기부 본부장 장담 근거는,IT
대박 터트린 IT 기업들  이익분배  진흙탕싸움,IT
 세계 최고 엔터  되겠다는 김정주의 꿈  대신 이룰 것 ,IT
 돈 버는 방법  금융 리터러시가 중요하죠   구독 전략 릴레이 인터뷰   ,IT
글로벌 파운드리  중하위권 패권  경쟁 가열,IT
 해킹 원천봉쇄  스마트폰  퀀텀    내달 갤럭시 M  으로 출시 전망,IT
 상장 추진  스카이라이프TV 어떤 곳   강철부대   만든 이익률     기업,IT
 인재 유출 막아라  애플  최대   억  주식보너스 또 쐈다,IT
 넷플릭스면 됐지  쿠팡 왜 보나    싼 맛  쿠팡에 무슨 일이 ,IT
 단독  사상 첫 연봉  억 시대 연 게임 빅   올해는 파티 없다 ,IT
 월 이용료   만원  서빙로봇 대중화 시대 열린다,IT
제   술도녀 트레이서  탄생의 조건  차민영의 포스트it ,IT
 연임 불가 되나  과기계 기관장 인사  파행 ,IT
이것이 메타버스 인터페이스  소리 듣는 인공피부로 로봇 조종 ,IT
종로구 동성아이텍  전국 첫  탄력 주차제  도입,IT
던파 모바일  출시 첫 주말 구글  위 진입,IT
 삼성페이 통화녹음 빼면 살 이유 없죠  삼성 진짜 큰일난다 ,IT
 메타버스가 삶속으로 AI 인재 너무 적어  KT융합기술원의 제언,IT
넥슨  던전앤파이터 모바일   출시 하루 만에 양대 앱스토어서 톱   진입,IT
KT 드론  삼성전자 사업장 환경 안전 지킨다,IT
스토익  네이버 손잡고  재미있는  메타버스 게임 개발,IT
이동통신사  이음  G 시장 진출 시동,IT
넥슨이  년 공들인  던파 모바일    양산형과 달랐다,IT
 일상 속의 BGM  소니 오픈형 무선이어폰  링크버즈  써보니,IT
 새 정부에 바라는 디지털   대 어젠다    전자산업 경쟁력  친환경 디지털전환에 달렸다,IT
구글 꼼수에 국내 콘텐츠 가격 줄인상   피해는 소비자 몫,IT
 친절한 주주 소통  셀트리온  상장  사 합병 속도 붙나,IT
만  세 이하면 누구나 메타버스 전문가 되고 싶은 사람 주목,IT
남극서 로마시 넓이 빙붕 붕괴 전문가들  남극의 미래 보여준 사례 씁쓸 ,IT
공포의 전동 킥보드  사고시 중상 위험      삼성교통안전문화연구소 분석,IT
한국에너지 기술원  연료전지 핵심부품 국산화 성공,IT
웨이브 티빙 구독료 줄인상 구글플레이 인앱결제 강제 후폭풍,IT
 우주를 보다   우리 은하   배 크기  수수께끼 천체 가장 선명한 이미지 공개,IT
 뉴스잇 IT 쥬 아이폰과 갤럭시    만원 승부  가상자산  트래블 룰  가동,IT
과기정통부  메타버스아카데미  기 교육생 협력기업 모집,IT
강원 등 전국 곳곳  강풍  일교차 매우 커,IT
 ET시선  누가 중소CP 차별을 유발하나,IT
가시권 들어온  이더리움     시대  가격까지 급등세,IT
K 미디어아트     간다 디스트릭트  아르떼뮤지엄  세계로,IT
반 인앱결제 기업과 함께한 구글의 제 자결제 실험  규제당국 우회 본격화,IT
리튬 코발트 니켈  개 광종 수급안정 척도 나왔다,IT
러 최대의 적은  키홀   푸틴에 몰린 첩보위성들,IT
지어소프트  대구에 이차전지 공장 설립,IT
소리 듣는 인공피부 기술 첫선  로봇이 소리 따라 움직여 ,IT
SI업계  미래차  G 사활 건다,IT
삼성 SK LG   국내 대기업들 가상자산 블록체인 사업 본격화,IT
넷플릭스 사로잡은 K 드라마  톱    중  개 차지,IT
 OTT레이더  우연히 발견한 밭에  대마 가   대 느와르 시즌  소년비행 ,IT
 년전 날아간 탐사선  태양 가장 가까이서  찰칵 ,IT
공포의 전동 킥보드  사고시 중상 위험      삼성교통안전문화연구소 분석,IT
한국에너지 기술원  연료전지 핵심부품 국산화 성공,IT
웨이브 티빙 구독료 줄인상 구글플레이 인앱결제 강제 후폭풍,IT
 우주를 보다   우리 은하   배 크기  수수께끼 천체 가장 선명한 이미지 공개,IT
 뉴스잇 IT 쥬 아이폰과 갤럭시    만원 승부  가상자산  트래블 룰  가동,IT
과기정통부  메타버스아카데미  기 교육생 협력기업 모집,IT
국가 사이버 위기경보 올린 날     김수키  해킹 시도 포착,IT
오지스  넷마블과 블록체인 생태계 확장 제휴,IT
기업   곳 중  곳  유가상승으로 투자 축소 검토 ,IT
야놀자  지구촌 전등 끄기 캠페인  어스아워  참여,IT
삼성전자  지난해 사회공헌에     억원 투입   동행 비전  실천,IT
 분기 원자재 리스크 이어져  정유 화학 자동차  흐림 ,IT
LG전자  인기게임 포트나이트에  울트라기어  맵 출시   메타버스 마케팅 강화,IT
양자 컴퓨터 시대의 보안   양자컴퓨팅 시대 커지는 보안 위협,IT
 취업 걱정없는 명품학교      유성생명과학고등학교,IT
유니닥스  포스코인터내셔널에  전자인장시스템  구축,IT
 영상  버튼 조작없이도 로봇 조종한다  소리듣는 인공피부 기술 개발,IT
 과학핫이슈  사랑은 함께  피임은 여자만   남성용 경구 피임약도 나온다,IT
 IITP 리뷰   가속도 내는 완전자율주행 시대 자동차 성큼  선박도 잰걸음,IT
삼성바이오  뉴욕서 바이오 네트워킹 총력  파트너십 논의 ,IT
 함께 쓰는 풀리퀘 그 프로그래밍 언어에 담긴 이야기 ,IT
 인생네컷  네이버웍스로 업무 효율과 협업 능률 업그레이드,IT
한국MS 노조  파업 예고,IT
 지금은 과학 영상  인공피부가 소리까지 듣는다,IT
촉감 느끼고 소리 듣는 인공피부 기술 개발,IT
달팽이관 센서로 손가락 촉감까지 로봇손에 전달한다,IT
 삐   소리에 로봇이 움직였다 소리듣는 인공피부 개발,IT
마이크로소프트서 인턴십을  메타버스 인재 나라서 키운다,IT
 디지털 플랫폼 정부 성공하려면 강력한 리더십 필요 ,IT
가민  스피커 마이크 탑재 데일리 GPS 스마트워치  베뉴  플러스  출시,IT
락스타게임즈  GTA 구독형 서비스 GTA  공개,IT
KOSA   서비스혁신위  출범  SW 기반 서비스 기업 권익 보호 ,IT
LG전자  미래 ESG 인재 키운다    ESG 대학생 아카데미   기 발대식 개최,IT
인스타그램  스토리  목소리  답장 기능 준비 중,IT
LG전자   ESG 대학생 아카데미   기 발대식,IT
나무기술  레드햇 오픈시프트 기반 클라우드 플랫폼  CCO  출시,IT
이색 기부에 MZ세대 반했다 LGU   도전은행   만건 돌파,IT
미디어미래연구소    일  ICT 미디어 정책제언 포럼  개최,IT
KT 드론이 삼성전자 반도체 사업장을 감시하는 이유는 ,IT
LG전자  맥주 제조기간     줄인  LG 홈브루  신제품 출시,IT
 초록별  지구 환경 지키고  우대 금리도 받는다,IT
로봇손이 소리따라 움직이고 촉감을 느낀다,IT
청년들을 전문가로 키운다   메타버스 아카데미  개설,IT
 지금은 과학 영상  인공피부가 소리까지 듣는다,IT
기업은행  디지털 혁신인재 일자리 창출 업무협약 체결,IT
 던파 모바일  대박 예감  개발자 아닌 플레이어 눈으로 만든 게임 ,IT
 PLAY IT  맞춤형  조랭이떡  오픈형 무선 이어폰 소니  링크버즈  써보니,IT
영림원소프트랩  경영정보학회와 대학생 아이디어 공모전 개최,IT
넘버원 기업뱅킹은 누구  은행권 기업뱅킹 고도화 봇물,IT
KT  자동 제어 드론으로 삼성전자 사업장 안전 관리,IT
국내 IT업계는  억소리  나는데 구글은  곡소리   왜 이런 일이,IT
 잇써보니 던전앤파이터 모바일  원작의 콤보 액션  손맛 에 화려한 사운드로 타격감 극대화,IT
에스넷시스템  유홍준 장병강 각자 대표체제 전환,IT
 IT핫테크   가와사키  움직이는  염소 로봇  개발,IT
표세진 코넌 회장 싸이콘으로 글로벌  코인 이코노미  이끌 것 ,IT
 지금은 기후위기      이상 지진 집중  부울경  경보   초만에 전파,IT
네이버 손자회사 키운다 네이버제트 크림  스타트업 투자  착착   IT돋보기 ,IT
LG전자  수제맥주제조기  홈브루  제조기간     줄였다,IT
정년 앞둔 베테랑 판사가 디지털 혁신 선구자 된 이유,IT
LGU    생활 속 기부  플랫폼  도전은행  참여  만건 돌파,IT
더존비즈온  NS홈쇼핑  스마트 ERP  구축,IT
코로나   신규 확진   만    명 사망    명 늘어,IT
 소부장 유망기업탐방  하이딥   스타일러스 펜  확산 노린다,IT
국정원  주요기관 사이버보안 대비태세 점검     우크라이나 사태 계기 ,IT
기업은행  디지털 혁신인재 일자리 창출 업무협약 체결,IT
 던파 모바일  대박 예감  개발자 아닌 플레이어 눈으로 만든 게임 ,IT
 PLAY IT  맞춤형  조랭이떡  오픈형 무선 이어폰 소니  링크버즈  써보니,IT
LGU   기부 플랫폼  도전은행  누적 나눔  만건 돌파,IT
쏘카 현대차  커넥티드 카 SW 운영체제 연계한다,IT
지마켓 글로벌 샵   인싸오빠 시즌   시작,IT
KT  삼성전자에 기업전용 드론 시스템 구축,IT
러 우크라이나 전쟁에 동물인터넷도 멈췄다,IT
  스토리 삼성 LG까지 털렸다 SNS으로 소통하는 해커  넌 누구니 ,IT
LGU   도전은행   만건 돌파  하루 오천보 걸으면 결식아동에 기부 ,IT
 OTT온에어  구글 던진 칼 OTT 이용자에 꽂혔다,IT
 엔씨  변화를 말하다  차세대 IP  프로젝트E   라이작에 주목하라 ,IT
    조 vs   조  안랩이 처한 현실   보안기업   내수용  딱지 떼려면,IT
 사이언스샷  바나나 껍질 까기  로봇도 할 수 있어요,IT
김범수에 칼 겨눈  김범수 키드      억대 성과급 달라  소송,IT
네이버 D SF  에듀테크  아티피셜소사이어티 에 신규 투자,IT
알기 쉬운 뉴스 경쟁력으로 회사 차린 MBC 기자들,IT
비트코인     만원대  러시아 원유 결제 대안에 상승세,IT
 이제는 달 개척시대  세계는 지금  문 러시  열풍 과학을읽다 ,IT
KT  삼성전자 온양 사업장에 LTE 기반 드론 시스템 구축,IT
 카카오도 이건 안 되네   음  서비스   개월만 종료,IT
SKT  양자보안폰  갤럭시퀀텀   내달 출시 전망 갤M 시리즈로 나온다,IT
  도쿄관내 내년 겨울에도 전력비상     년  월 예비율     ,IT
 광화문테크  어느 날 정원이 탁자 위로 왔다  LG 식물가전  틔운 미니 ,IT
토종 SW기업  메타버스 에 빠졌다  메타버스   ,IT
 수십년 만에 가장 멋진 MMO  엔씨 신작  TL   글로벌 호평 릴레이,IT
카카오페이  신뢰회복 책임경영 위한 실행안 발표,IT
전략물자관리원 산업연구원  무역 산업안보 분야  맞손 ,IT
 K바이오리더  윤문태 씨엔알리서치 회장  국내  위 임상시험수탁 기업 뛰어넘어 올해   진출 ,IT
토종 OTT만 인앱결제 구독료 인상  넷플릭스와 경쟁 더 밀린다,IT
 알고IT니 빛으로 그리는  라이트 페인팅  인생샷 찍어보자,IT
CEO도  경쟁 PT  거쳐 뽑는다   SK스퀘어의 새로운 실험,IT
 던파 모바일 개발  윤명진 디렉터  최고의 액션 게임 보여주겠다 ,IT
넥슨 던파모바일  구글 매출 톱    리니지 벽 넘을까,IT
펄어비스 검은사막  새 클래스  월  일에 선보인다,IT
