category,Unnamed: 0,title
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
IT,,
Politics,0.0,
Politics,1.0,
Politics,2.0,
Politics,3.0,
Politics,4.0,
Politics,5.0,
Politics,6.0,
Politics,7.0,
Politics,8.0,
Politics,9.0,
Politics,10.0,
Politics,11.0,
Politics,12.0,
Politics,13.0,
Politics,14.0,
Politics,15.0,
Politics,16.0,
Politics,17.0,
Politics,18.0,
Politics,19.0,
Politics,20.0,
Politics,21.0,
Politics,22.0,
Politics,23.0,
Politics,24.0,
Politics,25.0,
Politics,26.0,
Politics,27.0,
Politics,28.0,
Politics,29.0,
Politics,30.0,
Politics,31.0,
Politics,32.0,
Politics,33.0,
Politics,34.0,
Politics,35.0,
Politics,36.0,
Politics,37.0,
Politics,38.0,
Politics,39.0,
Politics,40.0,
Politics,41.0,
Politics,42.0,
Politics,43.0,
Politics,44.0,
Politics,45.0,
Politics,46.0,
Politics,47.0,
Politics,48.0,
Politics,49.0,
Politics,50.0,
Politics,51.0,
Politics,52.0,
Politics,53.0,
Politics,54.0,
Politics,55.0,
Politics,56.0,
Politics,57.0,
Politics,58.0,
Politics,59.0,
Politics,60.0,
Politics,61.0,
Politics,62.0,
Politics,63.0,
Politics,64.0,
Politics,65.0,
Politics,66.0,
Politics,67.0,
Politics,68.0,
Politics,69.0,
Politics,70.0,
Politics,71.0,
Politics,72.0,
Politics,73.0,
Politics,74.0,
Politics,75.0,
Politics,76.0,
Politics,77.0,
Politics,78.0,
Politics,79.0,
Politics,80.0,
Politics,81.0,
Politics,82.0,
Politics,83.0,
Politics,84.0,
Politics,85.0,
Politics,86.0,
Politics,87.0,
Politics,88.0,
Politics,89.0,
Politics,90.0,
Politics,91.0,
Politics,92.0,
Politics,93.0,
Politics,94.0,
Politics,95.0,
Politics,96.0,
Politics,97.0,
Politics,98.0,
Politics,99.0,
Politics,100.0,
Politics,101.0,
Politics,102.0,
Politics,103.0,
Politics,104.0,
Politics,105.0,
Politics,106.0,
Politics,107.0,
Politics,108.0,
Politics,109.0,
Politics,110.0,
Politics,111.0,
Politics,112.0,
Politics,113.0,
Politics,114.0,
Politics,115.0,
Politics,116.0,
Politics,117.0,
Politics,118.0,
Politics,119.0,
Politics,120.0,
Politics,121.0,
Politics,122.0,
Politics,123.0,
Politics,124.0,
Politics,125.0,
Politics,126.0,
Politics,127.0,
Politics,128.0,
Politics,129.0,
Politics,130.0,
Politics,131.0,
Politics,132.0,
Politics,133.0,
Politics,134.0,
Politics,135.0,
Politics,136.0,
Politics,137.0,
Politics,138.0,
Politics,139.0,
Politics,140.0,
Politics,141.0,
Politics,142.0,
Politics,143.0,
Politics,144.0,
Politics,145.0,
Politics,146.0,
Politics,147.0,
Politics,148.0,
Politics,149.0,
Politics,150.0,
Politics,151.0,
Politics,152.0,
Politics,153.0,
Politics,154.0,
Politics,155.0,
Politics,156.0,
Politics,157.0,
Politics,158.0,
Politics,159.0,
Politics,160.0,
Politics,161.0,
Politics,162.0,
Politics,163.0,
Politics,164.0,
Politics,165.0,
Politics,166.0,
Politics,167.0,
Politics,168.0,
Politics,169.0,
Politics,170.0,
Politics,171.0,
Politics,172.0,
Politics,173.0,
Politics,174.0,
Politics,175.0,
Politics,176.0,
Politics,177.0,
Politics,178.0,
Politics,179.0,
Politics,180.0,
Politics,181.0,
Politics,182.0,
Politics,183.0,
Politics,184.0,
Politics,185.0,
Politics,186.0,
Politics,187.0,
Politics,188.0,
Politics,189.0,
Politics,190.0,
Politics,191.0,
Politics,192.0,
Politics,193.0,
Politics,194.0,
Politics,195.0,
Politics,196.0,
Politics,197.0,
Politics,198.0,
Politics,199.0,
Politics,200.0,
Politics,201.0,
Politics,202.0,
Politics,203.0,
Politics,204.0,
Politics,205.0,
Politics,206.0,
Politics,207.0,
Politics,208.0,
Politics,209.0,
Politics,210.0,
Politics,211.0,
Politics,212.0,
Politics,213.0,
Politics,214.0,
Politics,215.0,
Politics,216.0,
Politics,217.0,
Politics,218.0,
Politics,219.0,
Politics,220.0,
Politics,221.0,
Politics,222.0,
Politics,223.0,
Politics,224.0,
Politics,225.0,
Politics,226.0,
Politics,227.0,
Politics,228.0,
Politics,229.0,
Politics,230.0,
Politics,231.0,
Politics,232.0,
Politics,233.0,
Politics,234.0,
Politics,235.0,
Politics,236.0,
Politics,237.0,
Politics,238.0,
Politics,239.0,
Politics,240.0,
Politics,241.0,
Politics,242.0,
Politics,243.0,
Politics,244.0,
Politics,245.0,
Politics,246.0,
Politics,247.0,
Politics,248.0,
Politics,249.0,
Politics,250.0,
Politics,251.0,
Politics,252.0,
Politics,253.0,
Politics,254.0,
Politics,255.0,
Politics,256.0,
Politics,257.0,
Politics,258.0,
Politics,259.0,
Politics,260.0,
Politics,261.0,
Politics,262.0,
Politics,263.0,
Politics,264.0,
Politics,265.0,
Politics,266.0,
Politics,267.0,
Politics,268.0,
Politics,269.0,
Politics,270.0,
Politics,271.0,
Politics,272.0,
Politics,273.0,
Politics,274.0,
Politics,275.0,
Politics,276.0,
Politics,277.0,
Politics,278.0,
Politics,279.0,
Politics,280.0,
Politics,281.0,
Politics,282.0,
Politics,283.0,
Politics,284.0,
Politics,285.0,
Politics,286.0,
Politics,287.0,
Politics,288.0,
Politics,289.0,
Politics,290.0,
Politics,291.0,
Politics,292.0,
Politics,293.0,
Politics,294.0,
Politics,295.0,
Politics,296.0,
Politics,297.0,
Politics,298.0,
Politics,299.0,
Politics,300.0,
Politics,301.0,
Politics,302.0,
Politics,303.0,
Politics,304.0,
Politics,305.0,
Politics,306.0,
Politics,307.0,
Politics,308.0,
Politics,309.0,
Politics,310.0,
Politics,311.0,
Politics,312.0,
Politics,313.0,
Politics,314.0,
Politics,315.0,
Politics,316.0,
Politics,317.0,
Politics,318.0,
Politics,319.0,
Politics,320.0,
Politics,321.0,
Politics,322.0,
Politics,323.0,
Politics,324.0,
Politics,325.0,
Politics,326.0,
Politics,327.0,
Politics,328.0,
Politics,329.0,
Politics,330.0,
Politics,331.0,
Politics,332.0,
Politics,333.0,
Politics,334.0,
Politics,335.0,
Politics,336.0,
Politics,337.0,
Politics,338.0,
Politics,339.0,
Politics,340.0,
Politics,341.0,
Politics,342.0,
Politics,343.0,
Politics,344.0,
Politics,345.0,
Politics,346.0,
Politics,347.0,
Politics,348.0,
Politics,349.0,
Politics,350.0,
Politics,351.0,
Politics,352.0,
Politics,353.0,
Politics,354.0,
Politics,355.0,
Politics,356.0,
Politics,357.0,
Politics,358.0,
Politics,359.0,
Politics,360.0,
Politics,361.0,
Politics,362.0,
Politics,363.0,
Politics,364.0,
Politics,365.0,
Politics,366.0,
Politics,367.0,
Politics,368.0,
Politics,369.0,
Politics,370.0,
Politics,371.0,
Politics,372.0,
Politics,373.0,
Politics,374.0,
Politics,375.0,
Politics,376.0,
Politics,377.0,
Politics,378.0,
Politics,379.0,
Politics,380.0,
Politics,381.0,
Politics,382.0,
Politics,383.0,
Politics,384.0,
Politics,385.0,
Politics,386.0,
Politics,387.0,
Politics,388.0,
Politics,389.0,
Politics,390.0,
Politics,391.0,
Politics,392.0,
Politics,393.0,
Politics,394.0,
Politics,395.0,
Politics,396.0,
Politics,397.0,
Politics,398.0,
Politics,399.0,
Politics,400.0,
Politics,401.0,
Politics,402.0,
Politics,403.0,
Politics,404.0,
Politics,405.0,
Politics,406.0,
Politics,407.0,
Politics,408.0,
Politics,409.0,
Politics,410.0,
Politics,411.0,
Politics,412.0,
Politics,413.0,
Politics,414.0,
Politics,415.0,
Politics,416.0,
Politics,417.0,
Politics,418.0,
Politics,419.0,
Politics,420.0,
Politics,421.0,
Politics,422.0,
Politics,423.0,
Politics,424.0,
Politics,425.0,
Politics,426.0,
Politics,427.0,
Politics,428.0,
Politics,429.0,
Politics,430.0,
Politics,431.0,
Politics,432.0,
Politics,433.0,
Politics,434.0,
Politics,435.0,
Politics,436.0,
Politics,437.0,
Politics,438.0,
Politics,439.0,
Politics,440.0,
Politics,441.0,
Politics,442.0,
Politics,443.0,
Politics,444.0,
Politics,445.0,
Politics,446.0,
Politics,447.0,
Politics,448.0,
Politics,449.0,
Politics,450.0,
Politics,451.0,
Politics,452.0,
Politics,453.0,
Politics,454.0,
Politics,455.0,
Politics,456.0,
Politics,457.0,
Politics,458.0,
Politics,459.0,
Politics,460.0,
Politics,461.0,
Politics,462.0,
Politics,463.0,
Politics,464.0,
Politics,465.0,
Politics,466.0,
Politics,467.0,
Politics,468.0,
Politics,469.0,
Politics,470.0,
Politics,471.0,
Politics,472.0,
Politics,473.0,
Politics,474.0,
Politics,475.0,
Politics,476.0,
Politics,477.0,
Politics,478.0,
Politics,479.0,
Politics,480.0,
Politics,481.0,
Politics,482.0,
Politics,483.0,
Politics,484.0,
Politics,485.0,
Politics,486.0,
Politics,487.0,
Politics,488.0,
Politics,489.0,
Politics,490.0,
Politics,491.0,
Politics,492.0,
Politics,493.0,
Politics,494.0,
Politics,495.0,
Politics,496.0,
Politics,497.0,
Politics,498.0,
Politics,499.0,
Politics,500.0,
Politics,501.0,
Politics,502.0,
Politics,503.0,
Politics,504.0,
Politics,505.0,
Politics,506.0,
Politics,507.0,
Politics,508.0,
Politics,509.0,
Politics,510.0,
Politics,511.0,
Politics,512.0,
Politics,513.0,
Politics,514.0,
Politics,515.0,
Politics,516.0,
Politics,517.0,
Politics,518.0,
Politics,519.0,
Politics,520.0,
Politics,521.0,
Politics,522.0,
Politics,523.0,
Politics,524.0,
Politics,525.0,
Politics,526.0,
Politics,527.0,
Politics,528.0,
Politics,529.0,
Politics,530.0,
Politics,531.0,
Politics,532.0,
Politics,533.0,
Politics,534.0,
Politics,535.0,
Politics,536.0,
Politics,537.0,
Politics,538.0,
Politics,539.0,
Politics,540.0,
Politics,541.0,
Politics,542.0,
Politics,543.0,
Politics,544.0,
Politics,545.0,
Politics,546.0,
Politics,547.0,
Politics,548.0,
Politics,549.0,
Politics,550.0,
Politics,551.0,
Politics,552.0,
Politics,553.0,
Politics,554.0,
Politics,555.0,
Politics,556.0,
Politics,557.0,
Politics,558.0,
Politics,559.0,
Politics,560.0,
Politics,561.0,
Politics,562.0,
Politics,563.0,
Politics,564.0,
Politics,565.0,
Politics,566.0,
Politics,567.0,
Politics,568.0,
Politics,569.0,
Politics,570.0,
Politics,571.0,
Politics,572.0,
Politics,573.0,
Politics,574.0,
Politics,575.0,
Politics,576.0,
Politics,577.0,
Politics,578.0,
Politics,579.0,
Politics,580.0,
Politics,581.0,
Politics,582.0,
Politics,583.0,
Politics,584.0,
Politics,585.0,
Politics,586.0,
Politics,587.0,
Politics,588.0,
Politics,589.0,
Politics,590.0,
Politics,591.0,
Politics,592.0,
Politics,593.0,
Politics,594.0,
Politics,595.0,
Politics,596.0,
Politics,597.0,
Politics,598.0,
Politics,599.0,
Politics,600.0,
Politics,601.0,
Politics,602.0,
Politics,603.0,
Politics,604.0,
Politics,605.0,
Politics,606.0,
Politics,607.0,
Politics,608.0,
Politics,609.0,
Politics,610.0,
Politics,611.0,
Politics,612.0,
Politics,613.0,
Politics,614.0,
Politics,615.0,
Politics,616.0,
Politics,617.0,
Politics,618.0,
Politics,619.0,
Politics,620.0,
Politics,621.0,
Politics,622.0,
Politics,623.0,
Politics,624.0,
Politics,625.0,
Politics,626.0,
Politics,627.0,
Politics,628.0,
Politics,629.0,
Politics,630.0,
Politics,631.0,
Politics,632.0,
Politics,633.0,
Politics,634.0,
Politics,635.0,
Politics,636.0,
Politics,637.0,
Politics,638.0,
Politics,639.0,
Politics,640.0,
Politics,641.0,
Politics,642.0,
Politics,643.0,
Politics,644.0,
Politics,645.0,
Politics,646.0,
Politics,647.0,
Politics,648.0,
Politics,649.0,
Politics,650.0,
Politics,651.0,
Politics,652.0,
Politics,653.0,
Politics,654.0,
Politics,655.0,
Politics,656.0,
Politics,657.0,
Politics,658.0,
Politics,659.0,
Politics,660.0,
Politics,661.0,
Politics,662.0,
Politics,663.0,
Politics,664.0,
Politics,665.0,
Politics,666.0,
Politics,667.0,
Politics,668.0,
Politics,669.0,
Politics,670.0,
Politics,671.0,
Politics,672.0,
Politics,673.0,
Politics,674.0,
Politics,675.0,
Politics,676.0,
Politics,677.0,
Politics,678.0,
Politics,679.0,
Politics,680.0,
Politics,681.0,
Politics,682.0,
Politics,683.0,
Politics,684.0,
Politics,685.0,
Politics,686.0,
Politics,687.0,
Politics,688.0,
Politics,689.0,
Politics,690.0,
Politics,691.0,
Politics,692.0,
Politics,693.0,
Politics,694.0,
Politics,695.0,
Politics,696.0,
Politics,697.0,
Politics,698.0,
Politics,699.0,
Politics,700.0,
Politics,701.0,
Politics,702.0,
Politics,703.0,
Politics,704.0,
Politics,705.0,
Politics,706.0,
Politics,707.0,
Politics,708.0,
Politics,709.0,
Politics,710.0,
Politics,711.0,
Politics,712.0,
Politics,713.0,
Politics,714.0,
Politics,715.0,
Politics,716.0,
Politics,717.0,
Politics,718.0,
Politics,719.0,
Politics,720.0,
Politics,721.0,
Politics,722.0,
Politics,723.0,
Politics,724.0,
Politics,725.0,
Politics,726.0,
Politics,727.0,
Politics,728.0,
Politics,729.0,
Politics,730.0,
Politics,731.0,
Politics,732.0,
Politics,733.0,
Politics,734.0,
Politics,735.0,
Politics,736.0,
Politics,737.0,
Politics,738.0,
Politics,739.0,
Politics,740.0,
Politics,741.0,
Politics,742.0,
Politics,743.0,
Politics,744.0,
Politics,745.0,
Politics,746.0,
Politics,747.0,
Politics,748.0,
Politics,749.0,
Politics,750.0,
Politics,751.0,
Politics,752.0,
Politics,753.0,
Politics,754.0,
Politics,755.0,
Politics,756.0,
Politics,757.0,
Politics,758.0,
Politics,759.0,
Politics,760.0,
Politics,761.0,
Politics,762.0,
Politics,763.0,
Politics,764.0,
Politics,765.0,
Politics,766.0,
Politics,767.0,
Politics,768.0,
Politics,769.0,
Politics,770.0,
Politics,771.0,
Politics,772.0,
Politics,773.0,
Politics,774.0,
Politics,775.0,
Politics,776.0,
Politics,777.0,
Politics,778.0,
Politics,779.0,
Politics,780.0,
Politics,781.0,
Politics,782.0,
Politics,783.0,
Politics,784.0,
Politics,785.0,
Politics,786.0,
Politics,787.0,
Politics,788.0,
Politics,789.0,
Politics,790.0,
Politics,791.0,
Politics,792.0,
Politics,793.0,
Politics,794.0,
Politics,795.0,
Politics,796.0,
Politics,797.0,
Politics,798.0,
Politics,799.0,
Politics,800.0,
Politics,801.0,
Politics,802.0,
Politics,803.0,
Politics,804.0,
Politics,805.0,
Politics,806.0,
Politics,807.0,
Politics,808.0,
Politics,809.0,
Politics,810.0,
Politics,811.0,
Politics,812.0,
Politics,813.0,
Politics,814.0,
Politics,815.0,
Politics,816.0,
Politics,817.0,
Politics,818.0,
Politics,819.0,
Politics,820.0,
Politics,821.0,
Politics,822.0,
Politics,823.0,
Politics,824.0,
Politics,825.0,
Politics,826.0,
Politics,827.0,
Politics,828.0,
Politics,829.0,
Politics,830.0,
Politics,831.0,
Politics,832.0,
Politics,833.0,
Politics,834.0,
Politics,835.0,
Politics,836.0,
Politics,837.0,
Politics,838.0,
Politics,839.0,
Politics,840.0,
Politics,841.0,
Politics,842.0,
Politics,843.0,
Politics,844.0,
Politics,845.0,
Politics,846.0,
Politics,847.0,
Politics,848.0,
Politics,849.0,
Politics,850.0,
Politics,851.0,
Politics,852.0,
Politics,853.0,
Politics,854.0,
Politics,855.0,
Politics,856.0,
Politics,857.0,
Politics,858.0,
Politics,859.0,
Politics,860.0,
Politics,861.0,
Politics,862.0,
Politics,863.0,
Politics,864.0,
Politics,865.0,
Politics,866.0,
Politics,867.0,
Politics,868.0,
Politics,869.0,
Politics,870.0,
Politics,871.0,
Politics,872.0,
Politics,873.0,
Politics,874.0,
Politics,875.0,
Politics,876.0,
Politics,877.0,
Politics,878.0,
Politics,879.0,
Politics,880.0,
Politics,881.0,
Politics,882.0,
Politics,883.0,
Politics,884.0,
Politics,885.0,
Politics,886.0,
Politics,887.0,
Politics,888.0,
Politics,889.0,
Politics,890.0,
Politics,891.0,
Politics,892.0,
Politics,893.0,
Politics,894.0,
Politics,895.0,
Politics,896.0,
Politics,897.0,
Politics,898.0,
Politics,899.0,
Politics,900.0,
Politics,901.0,
Politics,902.0,
Politics,903.0,
Politics,904.0,
Politics,905.0,
Politics,906.0,
Politics,907.0,
Politics,908.0,
Politics,909.0,
Politics,910.0,
Politics,911.0,
Politics,912.0,
Politics,913.0,
Politics,914.0,
Politics,915.0,
Politics,916.0,
Politics,917.0,
Politics,918.0,
Politics,919.0,
Politics,920.0,
Politics,921.0,
Politics,922.0,
Politics,923.0,
Politics,924.0,
Politics,925.0,
Politics,926.0,
Politics,927.0,
Politics,928.0,
Politics,929.0,
Politics,930.0,
Politics,931.0,
Politics,932.0,
Politics,933.0,
Politics,934.0,
Politics,935.0,
Politics,936.0,
Politics,937.0,
Politics,938.0,
Politics,939.0,
Politics,940.0,
Politics,941.0,
Politics,942.0,
Politics,943.0,
Politics,944.0,
Politics,945.0,
Politics,946.0,
Politics,947.0,
Politics,948.0,
Politics,949.0,
Politics,950.0,
Politics,951.0,
Politics,952.0,
Politics,953.0,
Politics,954.0,
Politics,955.0,
Politics,956.0,
Politics,957.0,
Politics,958.0,
Politics,959.0,
Politics,960.0,
Politics,961.0,
Politics,962.0,
Politics,963.0,
Politics,964.0,
Politics,965.0,
Politics,966.0,
Politics,967.0,
Politics,968.0,
Politics,969.0,
Politics,970.0,
Politics,971.0,
Politics,972.0,
Politics,973.0,
Politics,974.0,
Politics,975.0,
Politics,976.0,
Politics,977.0,
Politics,978.0,
Politics,979.0,
Politics,980.0,
Politics,981.0,
Politics,982.0,
Politics,983.0,
Politics,984.0,
Politics,985.0,
Politics,986.0,
Politics,987.0,
Politics,988.0,
Politics,989.0,
Politics,990.0,
Politics,991.0,
Politics,992.0,
Politics,993.0,
Politics,994.0,
Politics,995.0,
Politics,996.0,
Politics,997.0,
Politics,998.0,
Politics,999.0,
Politics,1000.0,
Politics,1001.0,
Politics,1002.0,
Politics,1003.0,
Politics,1004.0,
Politics,1005.0,
Politics,1006.0,
Politics,1007.0,
Politics,1008.0,
Politics,1009.0,
Politics,1010.0,
Politics,1011.0,
Politics,1012.0,
Politics,1013.0,
Politics,1014.0,
Politics,1015.0,
Politics,1016.0,
Politics,1017.0,
Politics,1018.0,
Politics,1019.0,
Politics,1020.0,
Politics,1021.0,
Politics,1022.0,
Politics,1023.0,
Politics,1024.0,
Politics,1025.0,
Politics,1026.0,
Politics,1027.0,
Politics,1028.0,
Politics,1029.0,
Politics,1030.0,
Politics,1031.0,
Politics,1032.0,
Politics,1033.0,
Politics,1034.0,
Politics,1035.0,
Politics,1036.0,
Politics,1037.0,
Politics,1038.0,
Politics,1039.0,
Politics,1040.0,
Politics,1041.0,
Politics,1042.0,
Politics,1043.0,
Politics,1044.0,
Politics,1045.0,
Politics,1046.0,
Politics,1047.0,
Politics,1048.0,
Politics,1049.0,
Politics,1050.0,
Politics,1051.0,
Politics,1052.0,
Politics,1053.0,
Politics,1054.0,
Politics,1055.0,
Politics,1056.0,
Politics,1057.0,
Politics,1058.0,
Politics,1059.0,
Politics,1060.0,
Politics,1061.0,
Politics,1062.0,
Politics,1063.0,
Politics,1064.0,
Politics,1065.0,
Politics,1066.0,
Politics,1067.0,
Politics,1068.0,
Politics,1069.0,
Politics,1070.0,
Politics,1071.0,
Politics,1072.0,
Politics,1073.0,
Politics,1074.0,
Politics,1075.0,
Politics,1076.0,
Politics,1077.0,
Politics,1078.0,
Politics,1079.0,
Politics,1080.0,
Politics,1081.0,
Politics,1082.0,
Politics,1083.0,
Politics,1084.0,
Politics,1085.0,
Politics,1086.0,
Politics,1087.0,
Politics,1088.0,
Politics,1089.0,
Politics,1090.0,
Politics,1091.0,
Politics,1092.0,
Politics,1093.0,
Politics,1094.0,
Politics,1095.0,
Politics,1096.0,
Politics,1097.0,
Politics,1098.0,
Politics,1099.0,
Politics,1100.0,
Politics,1101.0,
Politics,1102.0,
Politics,1103.0,
Politics,1104.0,
Politics,1105.0,
Politics,1106.0,
Politics,1107.0,
Politics,1108.0,
Politics,1109.0,
Politics,1110.0,
Politics,1111.0,
Politics,1112.0,
Politics,1113.0,
Politics,1114.0,
Politics,1115.0,
Politics,1116.0,
Politics,1117.0,
Politics,1118.0,
Politics,1119.0,
Politics,1120.0,
Politics,1121.0,
Politics,1122.0,
Politics,1123.0,
Politics,1124.0,
Politics,1125.0,
Politics,1126.0,
Politics,1127.0,
Politics,1128.0,
Politics,1129.0,
Politics,1130.0,
Politics,1131.0,
Politics,1132.0,
Politics,1133.0,
Politics,1134.0,
Politics,1135.0,
Politics,1136.0,
Politics,1137.0,
Politics,1138.0,
Politics,1139.0,
Politics,1140.0,
Politics,1141.0,
Politics,1142.0,
Politics,1143.0,
Politics,1144.0,
Politics,1145.0,
Politics,1146.0,
Politics,1147.0,
Politics,1148.0,
Politics,1149.0,
Politics,1150.0,
Politics,1151.0,
Politics,1152.0,
Politics,1153.0,
Politics,1154.0,
Politics,1155.0,
Politics,1156.0,
Politics,1157.0,
Politics,1158.0,
Politics,1159.0,
Politics,1160.0,
Politics,1161.0,
Politics,1162.0,
Politics,1163.0,
Politics,1164.0,
Politics,1165.0,
Politics,1166.0,
Politics,1167.0,
Politics,1168.0,
Politics,1169.0,
Politics,1170.0,
Politics,1171.0,
Politics,1172.0,
Politics,1173.0,
Politics,1174.0,
Politics,1175.0,
Politics,1176.0,
Politics,1177.0,
Politics,1178.0,
Politics,1179.0,
Politics,1180.0,
Politics,1181.0,
Politics,1182.0,
Politics,1183.0,
Politics,1184.0,
Politics,1185.0,
Politics,1186.0,
Politics,1187.0,
Politics,1188.0,
Politics,1189.0,
Politics,1190.0,
Politics,1191.0,
Politics,1192.0,
Politics,1193.0,
Politics,1194.0,
Politics,1195.0,
Politics,1196.0,
Politics,1197.0,
Politics,1198.0,
Politics,1199.0,
Politics,1200.0,
Politics,1201.0,
Politics,1202.0,
Politics,1203.0,
Politics,1204.0,
Politics,1205.0,
Politics,1206.0,
Politics,1207.0,
Politics,1208.0,
Politics,1209.0,
Politics,1210.0,
Politics,1211.0,
Politics,1212.0,
Politics,1213.0,
Politics,1214.0,
Politics,1215.0,
Politics,1216.0,
Politics,1217.0,
Politics,1218.0,
Politics,1219.0,
Politics,1220.0,
Politics,1221.0,
Politics,1222.0,
Politics,1223.0,
Politics,1224.0,
Politics,1225.0,
Politics,1226.0,
Politics,1227.0,
Politics,1228.0,
Politics,1229.0,
Politics,1230.0,
Politics,1231.0,
Politics,1232.0,
Politics,1233.0,
Politics,1234.0,
Politics,1235.0,
Politics,1236.0,
Politics,1237.0,
Politics,1238.0,
Politics,1239.0,
Politics,1240.0,
Politics,1241.0,
Politics,1242.0,
Politics,1243.0,
Politics,1244.0,
Politics,1245.0,
Politics,1246.0,
Politics,1247.0,
Politics,1248.0,
Politics,1249.0,
Politics,1250.0,
Politics,1251.0,
Politics,1252.0,
Politics,1253.0,
Politics,1254.0,
Politics,1255.0,
Politics,1256.0,
Politics,1257.0,
Politics,1258.0,
Politics,1259.0,
Politics,1260.0,
Politics,1261.0,
Politics,1262.0,
Politics,1263.0,
Politics,1264.0,
Politics,1265.0,
Politics,1266.0,
Politics,1267.0,
Politics,1268.0,
Politics,1269.0,
Politics,1270.0,
Politics,1271.0,
Politics,1272.0,
Politics,1273.0,
Politics,1274.0,
Politics,1275.0,
Politics,1276.0,
Politics,1277.0,
Politics,1278.0,
Politics,1279.0,
Politics,1280.0,
Politics,1281.0,
Politics,1282.0,
Politics,1283.0,
Politics,1284.0,
Politics,1285.0,
Politics,1286.0,
Politics,1287.0,
Politics,1288.0,
Politics,1289.0,
Politics,1290.0,
Politics,1291.0,
Politics,1292.0,
Politics,1293.0,
Politics,1294.0,
Politics,1295.0,
Politics,1296.0,
Politics,1297.0,
Politics,1298.0,
Politics,1299.0,
Politics,1300.0,
Politics,1301.0,
Politics,1302.0,
Politics,1303.0,
Politics,1304.0,
Politics,1305.0,
Politics,1306.0,
Politics,1307.0,
Politics,1308.0,
Politics,1309.0,
Politics,1310.0,
Politics,1311.0,
Politics,1312.0,
Politics,1313.0,
Politics,1314.0,
Politics,1315.0,
Politics,1316.0,
Politics,1317.0,
Politics,1318.0,
Politics,1319.0,
Politics,1320.0,
Politics,1321.0,
Politics,1322.0,
Politics,1323.0,
Politics,1324.0,
Politics,1325.0,
Politics,1326.0,
Politics,1327.0,
Politics,1328.0,
Politics,1329.0,
Politics,1330.0,
Politics,1331.0,
Politics,1332.0,
Politics,1333.0,
Politics,1334.0,
Politics,1335.0,
Politics,1336.0,
Politics,1337.0,
Politics,1338.0,
Politics,1339.0,
Politics,1340.0,
Politics,1341.0,
Politics,1342.0,
Politics,1343.0,
Politics,1344.0,
Politics,1345.0,
Politics,1346.0,
Politics,1347.0,
Politics,1348.0,
Politics,1349.0,
Politics,1350.0,
Politics,1351.0,
Politics,1352.0,
Politics,1353.0,
Politics,1354.0,
Politics,1355.0,
Politics,1356.0,
Politics,1357.0,
Politics,1358.0,
Politics,1359.0,
Politics,1360.0,
Politics,1361.0,
Politics,1362.0,
Politics,1363.0,
Politics,1364.0,
Politics,1365.0,
Politics,1366.0,
Politics,1367.0,
Politics,1368.0,
Politics,1369.0,
Politics,1370.0,
Politics,1371.0,
Politics,1372.0,
Politics,1373.0,
Politics,1374.0,
Politics,1375.0,
Politics,1376.0,
Politics,1377.0,
Politics,1378.0,
Politics,1379.0,
Politics,1380.0,
Politics,1381.0,
Politics,1382.0,
Politics,1383.0,
Politics,1384.0,
Politics,1385.0,
Politics,1386.0,
Politics,1387.0,
Politics,1388.0,
Politics,1389.0,
Politics,1390.0,
Politics,1391.0,
Politics,1392.0,
Politics,1393.0,
Politics,1394.0,
Politics,1395.0,
Politics,1396.0,
Politics,1397.0,
Politics,1398.0,
Politics,1399.0,
Politics,1400.0,
Politics,1401.0,
Politics,1402.0,
Politics,1403.0,
Politics,1404.0,
Politics,1405.0,
Politics,1406.0,
Politics,1407.0,
Politics,1408.0,
Politics,1409.0,
Politics,1410.0,
Politics,1411.0,
Politics,1412.0,
Politics,1413.0,
Politics,1414.0,
Politics,1415.0,
Politics,1416.0,
Politics,1417.0,
Politics,1418.0,
Politics,1419.0,
Politics,1420.0,
Politics,1421.0,
Politics,1422.0,
Politics,1423.0,
Politics,1424.0,
Politics,1425.0,
Politics,1426.0,
Politics,1427.0,
Politics,1428.0,
Politics,1429.0,
Politics,1430.0,
Politics,1431.0,
Politics,1432.0,
Politics,1433.0,
Politics,1434.0,
Politics,1435.0,
Politics,1436.0,
Politics,1437.0,
Politics,1438.0,
Politics,1439.0,
Politics,1440.0,
Politics,1441.0,
Politics,1442.0,
Politics,1443.0,
Politics,1444.0,
Politics,1445.0,
Politics,1446.0,
Politics,1447.0,
Politics,1448.0,
Politics,1449.0,
Politics,1450.0,
Politics,1451.0,
Politics,1452.0,
